match_id,home_name,away_name,season_year,date_unix,homeGoalCount,awayGoalCount,adj_goals_home,adj_goals_away
7373230,Palmeiras,Atlético PR,2024,1715540400,0,2,0.0,2.0
7373232,Fortaleza,Botafogo,2024,1715540400,1,1,1.0,1.0
7373233,Atlético GO,Cruzeiro,2024,1715540400,0,1,0.0,1.0
7373227,Bahia,Bragantino,2024,1715549400,1,0,1.0,0.0
7373229,Vasco da Gama,Vitória,2024,1715549400,2,1,2.0,0.5
7373231,São Paulo,Fluminense,2024,1715641200,2,1,2.0,1.0
7373235,Grêmio,Bragantino,2024,1717268400,0,2,0.0,2.0
7373237,Vitória,Atlético GO,2024,1717268400,0,2,0.0,1.6
7373238,Fluminense,Juventude,2024,1717277400,1,1,1.0,1.0
7373243,Cuiabá,Internacional,2024,1717277400,0,1,0.0,1.0
7373240,Corinthians,Botafogo,2024,1717286400,0,1,0.0,1.0
7373236,Atlético Mineiro,Bahia,2024,1717354800,1,1,1.0,1.0
7373239,Vasco da Gama,Flamengo,2024,1717354800,1,6,1.0,5.0
7373244,Criciúma,Palmeiras,2024,1717354800,1,2,1.0,2.0
7373241,São Paulo,Cruzeiro,2024,1717363800,2,0,1.8,0.0
7373242,Fortaleza,Atlético PR,2024,1717363800,1,0,1.0,0.0
7373224,Juventude,Atlético GO,2024,1717624800,1,0,1.0,0.0
7373193,Cuiabá,Vitória,2024,1717628400,0,0,0.0,0.0
7373234,Criciúma,Cuiabá,2024,1717959600,2,5,2.0,4.4
7373253,Atlético GO,Corinthians,2024,1718143200,2,2,1.4000000000000001,2.0
7373254,Juventude,Vitória,2024,1718143200,1,1,1.0,1.0
7373249,Botafogo,Fluminense,2024,1718146800,1,0,1.0,0.0
7373251,Bragantino,Atlético Mineiro,2024,1718152200,1,2,1.0,2.0
7373246,Cruzeiro,Cuiabá,2024,1718316000,2,1,2.0,1.0
7373245,Internacional,São Paulo,2024,1718319600,0,0,0.0,0.0
7373248,Flamengo,Grêmio,2024,1718319600,2,1,2.0,0.5
7373252,Atlético PR,Criciúma,2024,1718319600,3,1,3.0,1.0
7373247,Bahia,Fortaleza,2024,1718325000,1,0,1.0,0.0
7373250,Palmeiras,Vasco da Gama,2024,1718325000,2,0,2.0,0.0
7373261,Bragantino,Juventude,2024,1718487000,2,1,2.0,0.8
7373258,Fluminense,Atlético GO,2024,1718496000,1,2,1.0,2.0
7373257,Vitória,Internacional,2024,1718564400,2,1,2.0,1.0
7373260,Corinthians,São Paulo,2024,1718564400,2,2,2.0,2.0
7373262,Atlético PR,Flamengo,2024,1718564400,1,1,1.0,0.75
7373255,Grêmio,Botafogo,2024,1718573400,1,2,1.0,2.0
7373259,Vasco da Gama,Cruzeiro,2024,1718573400,0,0,0.0,0.0
7373263,Cuiabá,Fortaleza,2024,1718573400,5,0,4.6,0.0
7373264,Criciúma,Bahia,2024,1718573400,2,2,2.0,1.8
7373256,Atlético Mineiro,Palmeiras,2024,1718667000,0,4,0.0,3.0
7373269,Botafogo,Atlético PR,2024,1718834400,1,1,0.75,1.0
7373273,Atlético GO,Criciúma,2024,1718834400,1,2,1.0,1.8
7373271,São Paulo,Cuiabá,2024,1718838000,0,1,0.0,1.0
7373272,Fortaleza,Grêmio,2024,1718838000,1,0,1.0,0.0
7373274,Juventude,Vasco da Gama,2024,1718838000,2,0,1.6,0.0
7373265,Internacional,Corinthians,2024,1718843400,1,0,1.0,0.0
7373266,Cruzeiro,Fluminense,2024,1718843400,2,0,1.75,0.0
7373267,Vitória,Atlético Mineiro,2024,1718919000,4,2,4.0,1.5
7373268,Flamengo,Bahia,2024,1718924400,2,1,2.0,1.0
7373270,Palmeiras,Bragantino,2024,1718929800,2,1,2.0,1.0
7373284,Criciúma,Botafogo,2024,1719082800,2,1,2.0,1.0
7373275,Grêmio,Internacional,2024,1719088200,0,1,0.0,1.0
7373283,Cuiabá,Atlético GO,2024,1719091800,0,0,0.0,0.0
7373279,Vasco da Gama,São Paulo,2024,1719102600,4,1,3.5,1.0
7373277,Bahia,Cruzeiro,2024,1719169200,4,1,2.8000000000000003,1.0
7373278,Fluminense,Flamengo,2024,1719169200,0,1,0.0,1.0
7373282,Atlético PR,Corinthians,2024,1719169200,1,1,1.0,0.75
7373276,Atlético Mineiro,Fortaleza,2024,1719178200,1,1,1.0,1.0
7373280,Palmeiras,Juventude,2024,1719178200,3,1,3.0,1.0
7373281,Bragantino,Vitória,2024,1719178200,2,1,2.0,1.0
7373286,Cruzeiro,Atlético PR,2024,1719439200,2,0,1.75,0.0
7373289,Botafogo,Bragantino,2024,1719439200,2,1,2.0,1.0
7373290,Corinthians,Cuiabá,2024,1719442800,1,1,0.75,1.0
7373293,Atlético GO,Grêmio,2024,1719442800,1,1,1.0,1.0
7373294,Juventude,Flamengo,2024,1719442800,2,1,2.0,1.0
7373285,Internacional,Atlético Mineiro,2024,1719448200,1,2,1.0,2.0
7373287,Bahia,Vasco da Gama,2024,1719448200,2,1,1.8,1.0
7373292,Fortaleza,Palmeiras,2024,1719448200,3,0,3.0,0.0
7373288,Fluminense,Vitória,2024,1719525600,0,1,0.0,1.0
7373291,São Paulo,Criciúma,2024,1719529200,2,1,2.0,0.5
7373299,Vasco da Gama,Botafogo,2024,1719696600,1,1,1.0,1.0
7373303,Cuiabá,Bragantino,2024,1719696600,1,1,1.0,1.0
7373296,Atlético Mineiro,Atlético GO,2024,1719756000,1,1,1.0,1.0
7373295,Grêmio,Fluminense,2024,1719774000,1,0,1.0,0.0
7373301,São Paulo,Bahia,2024,1719774000,3,1,3.0,1.0
7373302,Fortaleza,Juventude,2024,1719774000,2,1,2.0,1.0
7373297,Vitória,Atlético PR,2024,1719783000,0,1,0.0,1.0
7373298,Flamengo,Cruzeiro,2024,1719783000,2,1,2.0,1.0
7373304,Criciúma,Internacional,2024,1719783000,1,1,1.0,1.0
7373300,Palmeiras,Corinthians,2024,1719874800,2,0,2.0,0.0
7373313,Cuiabá,Botafogo,2024,1720044000,1,2,1.0,2.0
7373309,Vasco da Gama,Fortaleza,2024,1720047600,2,0,1.6,0.0
7373314,Criciúma,Cruzeiro,2024,1720047600,1,0,1.0,0.0
7373306,Atlético Mineiro,Flamengo,2024,1720053000,2,4,1.5,3.8
7373311,Bragantino,Atlético GO,2024,1720053000,3,1,3.0,1.0
7373312,Atlético PR,São Paulo,2024,1720053000,1,2,1.0,2.0
7373305,Grêmio,Palmeiras,2024,1720130400,2,2,2.0,2.0
7373307,Bahia,Juventude,2024,1720130400,2,0,2.0,0.0
7373308,Fluminense,Internacional,2024,1720134000,1,1,1.0,1.0
7373310,Corinthians,Vitória,2024,1720134000,3,2,3.0,1.75
7373318,Flamengo,Cuiabá,2024,1720306800,1,1,1.0,1.0
7373321,São Paulo,Bragantino,2024,1720306800,2,0,1.75,0.0
7373316,Cruzeiro,Corinthians,2024,1720378800,3,0,3.0,0.0
7373322,Fortaleza,Fluminense,2024,1720378800,1,0,1.0,0.0
7373324,Juventude,Grêmio,2024,1720378800,3,0,2.5,0.0
7373315,Internacional,Vasco da Gama,2024,1720386000,1,2,0.5,2.0
7373317,Vitória,Criciúma,2024,1720387800,2,1,2.0,1.0
7373320,Palmeiras,Bahia,2024,1720387800,2,0,2.0,0.0
7373323,Atlético GO,Atlético PR,2024,1720387800,1,2,1.0,1.8
7373319,Botafogo,Atlético Mineiro,2024,1720395000,3,0,2.2,0.0
7373325,Grêmio,Cruzeiro,2024,1720647000,0,2,0.0,2.0
7373329,Vasco da Gama,Corinthians,2024,1720648800,2,0,1.75,0.0
7373332,Atlético PR,Bahia,2024,1720648800,1,3,1.0,3.0
7373330,Palmeiras,Atlético GO,2024,1720737000,3,1,3.0,1.0
7373328,Flamengo,Fortaleza,2024,1720738800,1,2,1.0,2.0
7373334,Criciúma,Fluminense,2024,1720738800,1,1,1.0,0.75
7373326,Atlético Mineiro,São Paulo,2024,1720744200,2,1,2.0,1.0
7373327,Vitória,Botafogo,2024,1720744200,0,1,0.0,1.0
7373336,Cruzeiro,Bragantino,2024,1720897200,2,1,2.0,0.5
7373337,Bahia,Cuiabá,2024,1720897200,1,2,1.0,2.0
7373344,Juventude,Atlético Mineiro,2024,1721167200,1,1,1.0,1.0
7373340,Corinthians,Criciúma,2024,1721174400,2,1,2.0,1.0
7373343,Atlético GO,Vasco da Gama,2024,1721253600,0,1,0.0,1.0
7373341,São Paulo,Grêmio,2024,1721257200,1,0,1.0,0.0
7373339,Botafogo,Palmeiras,2024,1721262600,1,0,1.0,0.0
7373342,Fortaleza,Vitória,2024,1721262600,3,1,3.0,0.5
7373348,Flamengo,Criciúma,2024,1721502000,2,1,2.0,1.0
7373349,Botafogo,Internacional,2024,1721511000,1,0,1.0,0.0
7373350,Palmeiras,Cruzeiro,2024,1721520000,2,0,1.75,0.0
7373345,Grêmio,Vitória,2024,1721570400,2,0,1.75,0.0
7373346,Atlético Mineiro,Vasco da Gama,2024,1721588400,2,0,2.0,0.0
7373347,Bahia,Corinthians,2024,1721588400,0,1,0.0,1.0
7373351,Bragantino,Atlético PR,2024,1721597400,1,0,1.0,0.0
7373352,Fortaleza,Atlético GO,2024,1721597400,3,1,2.6,1.0
7373354,Juventude,São Paulo,2024,1721597400,0,0,0.0,0.0
7373353,Cuiabá,Fluminense,2024,1721602800,0,1,0.0,1.0
7373204,Criciúma,Fortaleza,2024,1721858400,1,1,1.0,1.0
7373357,Cruzeiro,Juventude,2024,1721858400,2,0,1.75,0.0
7373366,São Paulo,Botafogo,2024,1721860200,2,2,2.0,2.0
7373359,Vitória,Flamengo,2024,1721862000,1,2,1.0,2.0
7373360,Fluminense,Palmeiras,2024,1721867400,1,0,1.0,0.0
7373370,Atlético GO,Bahia,2024,1721867400,1,1,1.0,0.6000000000000001
7373364,Corinthians,Grêmio,2024,1721948400,2,2,1.75,2.0
7373384,Palmeiras,Vitória,2024,1722117600,0,2,0.0,2.0
7373392,Juventude,Criciúma,2024,1722117600,1,2,1.0,2.0
7373379,Bahia,Internacional,2024,1722121200,1,1,1.0,0.75
7373382,Botafogo,Cruzeiro,2024,1722126600,0,3,0.0,3.0
7373388,Fortaleza,São Paulo,2024,1722126600,1,0,1.0,0.0
7373386,Bragantino,Fluminense,2024,1722175200,0,1,0.0,1.0
7373380,Flamengo,Atlético GO,2024,1722193200,2,0,2.0,0.0
7373374,Grêmio,Vasco da Gama,2024,1722204000,1,0,1.0,0.0
7373376,Atlético Mineiro,Corinthians,2024,1722204000,2,1,2.0,1.0
7373390,Cuiabá,Atlético PR,2024,1722204000,1,2,0.5,1.75
7373398,Vitória,Cuiabá,2024,1722711600,1,0,1.0,0.0
7373402,Vasco da Gama,Bragantino,2024,1722722400,2,2,2.0,1.75
7373411,Atlético GO,Botafogo,2024,1722726000,1,4,1.0,3.5
7373412,Criciúma,Atlético Mineiro,2024,1722726000,2,1,2.0,0.5
7373406,São Paulo,Flamengo,2024,1722731400,1,0,1.0,0.0
7373400,Fluminense,Bahia,2024,1722798000,1,0,1.0,0.0
7373404,Corinthians,Juventude,2024,1722798000,1,1,0.8,1.0
7373408,Atlético PR,Grêmio,2024,1722798000,0,2,0.0,2.0
7373394,Internacional,Palmeiras,2024,1722801600,1,1,1.0,0.75
7373396,Cruzeiro,Fortaleza,2024,1722902400,1,2,1.0,2.0
7373429,Fortaleza,Criciúma,2024,1723316400,1,0,1.0,0.0
7373431,Cuiabá,Grêmio,2024,1723327200,1,3,1.0,2.75
7373416,Cruzeiro,Atlético Mineiro,2024,1723336200,0,0,0.0,0.0
7373423,Vasco da Gama,Fluminense,2024,1723336200,2,0,2.0,0.0
7373425,Corinthians,Bragantino,2024,1723336200,1,1,0.75,1.0
7373433,Juventude,Botafogo,2024,1723384800,3,2,3.0,1.5
7373418,Bahia,Vitória,2024,1723402800,2,0,1.75,0.0
7373421,Flamengo,Palmeiras,2024,1723402800,1,1,1.0,0.75
7373427,São Paulo,Atlético GO,2024,1723402800,1,0,1.0,0.0
7373414,Internacional,Atlético PR,2024,1723413600,2,2,1.75,2.0
7373225,Internacional,Juventude,2024,1723674600,2,1,2.0,1.0
7373435,Grêmio,Bahia,2024,1723921200,0,2,0.0,2.0
7373437,Atlético Mineiro,Cuiabá,2024,1723921200,1,1,1.0,1.0
7373447,Bragantino,Fortaleza,2024,1723930200,1,2,1.0,2.0
7373441,Fluminense,Corinthians,2024,1723939200,0,0,0.0,0.0
7373445,Palmeiras,São Paulo,2024,1724007600,2,1,1.8,1.0
7373451,Atlético GO,Internacional,2024,1724007600,1,0,1.0,0.0
7373453,Criciúma,Vasco da Gama,2024,1724007600,2,2,1.75,2.0
7373443,Botafogo,Flamengo,2024,1724016600,4,1,3.5,1.0
7373449,Atlético PR,Juventude,2024,1724016600,1,2,1.0,2.0
7373439,Vitória,Cruzeiro,2024,1724108400,2,2,2.0,1.6
7373472,Atlético GO,Juventude,2024,1724526000,2,1,1.8,0.6000000000000001
7373466,Palmeiras,Cuiabá,2024,1724535000,5,0,5.0,0.0
7373457,Atlético Mineiro,Fluminense,2024,1724544000,0,2,0.0,2.0
7373460,Bahia,Botafogo,2024,1724612400,0,0,0.0,0.0
7373470,Fortaleza,Corinthians,2024,1724612400,1,0,1.0,0.0
7373474,Criciúma,Grêmio,2024,1724612400,0,1,0.0,1.0
7373468,São Paulo,Vitória,2024,1724621400,2,1,2.0,1.0
7373455,Internacional,Cruzeiro,2024,1724623200,1,0,1.0,0.0
7373462,Flamengo,Bragantino,2024,1724626800,2,1,2.0,1.0
7373464,Vasco da Gama,Atlético PR,2024,1724716800,2,1,2.0,1.0
7373216,Cruzeiro,Internacional,2024,1724884200,0,0,0.0,0.0
7373372,Criciúma,Bragantino,2024,1724884200,1,0,1.0,0.0
7373498,Cuiabá,Criciúma,2024,1725139800,2,1,2.0,1.0
7373490,Botafogo,Fortaleza,2024,1725148800,2,0,1.75,0.0
7373476,Grêmio,Atlético Mineiro,2024,1725199200,2,3,2.0,2.2
7373484,Cruzeiro,Atlético GO,2024,1725199200,3,1,3.0,1.0
7373492,Corinthians,Flamengo,2024,1725217200,2,1,2.0,1.0
7373486,Vitória,Vasco da Gama,2024,1725226200,0,1,0.0,1.0
7373488,Fluminense,São Paulo,2024,1725226200,2,0,1.75,0.0
7373494,Bragantino,Bahia,2024,1725226200,2,1,2.0,1.0
7373496,Atlético PR,Palmeiras,2024,1725226200,0,2,0.0,2.0
7373499,Juventude,Internacional,2024,1725226200,1,3,0.5,2.8
7373333,Cuiabá,Juventude,2024,1725577200,0,0,0.0,0.0
7373355,Internacional,Fortaleza,2024,1726093800,2,1,2.0,1.0
7373511,Atlético GO,Vitória,2024,1726340400,0,2,0.0,2.0
7373510,Atlético PR,Fortaleza,2024,1726349400,1,1,1.0,1.0
7373507,Botafogo,Corinthians,2024,1726358400,2,1,2.0,1.0
7373508,Palmeiras,Criciúma,2024,1726426800,5,0,5.0,0.0
7373509,Bragantino,Grêmio,2024,1726426800,2,2,2.0,2.0
7373512,Juventude,Fluminense,2024,1726426800,2,1,2.0,1.0
7373503,Cruzeiro,São Paulo,2024,1726435800,0,1,0.0,1.0
7373505,Bahia,Atlético Mineiro,2024,1726435800,3,0,2.5,0.0
7373506,Flamengo,Vasco da Gama,2024,1726435800,1,1,1.0,0.75
7373501,Internacional,Cuiabá,2024,1726527600,3,0,3.0,0.0
7373515,Vitória,Juventude,2024,1726945200,1,0,1.0,0.0
7373518,Corinthians,Atlético GO,2024,1726945200,3,0,2.5,0.0
7373516,Fluminense,Botafogo,2024,1726954200,0,1,0.0,1.0
7373520,Fortaleza,Bahia,2024,1726963200,4,1,3.5,1.0
7373514,Atlético Mineiro,Bragantino,2024,1727031600,3,0,3.0,0.0
7373517,Vasco da Gama,Palmeiras,2024,1727031600,0,1,0.0,1.0
7373513,Grêmio,Flamengo,2024,1727040600,3,2,2.8,1.5
7373519,São Paulo,Internacional,2024,1727040600,1,3,1.0,3.0
7373521,Cuiabá,Cruzeiro,2024,1727040600,0,0,0.0,0.0
7373522,Criciúma,Atlético PR,2024,1727046000,0,0,0.0,0.0
7373215,Grêmio,Criciúma,2024,1727301600,1,2,1.0,2.0
7373331,Bragantino,Internacional,2024,1727301600,2,2,2.0,2.0
7373528,Palmeiras,Atlético Mineiro,2024,1727559000,2,1,2.0,1.0
7373527,Botafogo,Grêmio,2024,1727568000,0,0,0.0,0.0
7373532,Juventude,Bragantino,2024,1727618400,1,1,1.0,0.75
7373529,São Paulo,Corinthians,2024,1727636400,3,1,2.2,0.5
7373530,Fortaleza,Cuiabá,2024,1727636400,1,0,1.0,0.0
7373531,Atlético GO,Fluminense,2024,1727636400,1,0,1.0,0.0
7373523,Internacional,Vitória,2024,1727645400,3,1,2.75,1.0
7373524,Cruzeiro,Vasco da Gama,2024,1727645400,1,1,1.0,1.0
7373525,Bahia,Criciúma,2024,1727645400,1,0,1.0,0.0
7373526,Flamengo,Atlético PR,2024,1727650800,1,0,1.0,0.0
7373542,Criciúma,Atlético GO,2024,1727992800,2,0,2.0,0.0
7373536,Fluminense,Cruzeiro,2024,1728001800,1,0,1.0,0.0
7373533,Grêmio,Fortaleza,2024,1728088200,3,1,2.6,1.0
7373534,Atlético Mineiro,Vitória,2024,1728156600,2,2,2.0,2.0
7373539,Bragantino,Palmeiras,2024,1728156600,0,0,0.0,0.0
7373540,Atlético PR,Botafogo,2024,1728156600,0,1,0.0,1.0
7373535,Bahia,Flamengo,2024,1728165600,0,2,0.0,1.6
7373538,Corinthians,Internacional,2024,1728165600,2,2,2.0,1.75
7373541,Cuiabá,São Paulo,2024,1728165600,2,0,2.0,0.0
7373537,Vasco da Gama,Juventude,2024,1728172800,1,1,1.0,1.0
7373226,Atlético Mineiro,Grêmio,2024,1728513000,2,1,2.0,1.0
7373549,São Paulo,Vasco da Gama,2024,1729125900,3,0,3.0,0.0
7373550,Fortaleza,Atlético Mineiro,2024,1729125900,1,1,1.0,1.0
7373546,Flamengo,Fluminense,2024,1729206000,0,2,0.0,2.0
7373548,Corinthians,Atlético PR,2024,1729206000,5,2,5.0,2.0
7373551,Atlético GO,Cuiabá,2024,1729288800,0,0,0.0,0.0
7373547,Botafogo,Criciúma,2024,1729292400,1,1,1.0,0.75
7373544,Cruzeiro,Bahia,2024,1729297800,1,1,1.0,1.0
7373543,Internacional,Grêmio,2024,1729364400,1,0,1.0,0.0
7373545,Vitória,Bragantino,2024,1729364400,1,0,1.0,0.0
7373552,Juventude,Palmeiras,2024,1729465200,3,5,3.0,4.75
7373338,Fluminense,Atlético PR,2024,1729636200,1,0,1.0,0.0
7373362,Vasco da Gama,Cuiabá,2024,1729807200,1,0,1.0,0.0
7373553,Grêmio,Atlético GO,2024,1729971000,3,1,3.0,1.0
7373555,Vitória,Fluminense,2024,1729971000,2,1,2.0,1.0
7373556,Flamengo,Juventude,2024,1729971000,4,2,3.6,2.0
7373558,Palmeiras,Fortaleza,2024,1729971000,2,2,2.0,2.0
7373560,Atlético PR,Cruzeiro,2024,1729978200,3,0,2.0,0.0
7373554,Atlético Mineiro,Internacional,2024,1729980000,1,3,1.0,2.6
7373559,Bragantino,Botafogo,2024,1729980000,0,1,0.0,1.0
7373562,Criciúma,São Paulo,2024,1729990800,1,1,1.0,0.75
7373561,Cuiabá,Corinthians,2024,1730152800,0,1,0.0,1.0
7373557,Vasco da Gama,Bahia,2024,1730160000,3,2,3.0,2.0
7373335,Internacional,Flamengo,2024,1730325600,1,1,0.75,1.0
7373566,Fluminense,Grêmio,2024,1730505600,2,2,2.0,1.75
7373571,Bragantino,Cuiabá,2024,1730574000,0,0,0.0,0.0
7373573,Atlético PR,Vitória,2024,1730583000,1,2,1.0,2.0
7373576,Juventude,Fortaleza,2024,1730583000,0,3,0.0,3.0
7373569,Corinthians,Palmeiras,2024,1730761200,2,0,2.0,0.0
7373563,Internacional,Criciúma,2024,1730853000,2,0,1.6,0.0
7373565,Bahia,São Paulo,2024,1730853000,0,3,0.0,2.5
7373567,Botafogo,Vasco da Gama,2024,1730853000,3,0,2.8,0.0
7373564,Cruzeiro,Flamengo,2024,1730937600,0,1,0.0,1.0
7373574,Atlético GO,Atlético Mineiro,2024,1730937600,1,0,1.0,0.0
7373579,Internacional,Fluminense,2024,1731103200,2,0,1.75,0.0
7373588,Palmeiras,Grêmio,2024,1731112200,1,0,1.0,0.0
7373583,Vitória,Corinthians,2024,1731180600,1,2,1.0,2.0
7373586,Botafogo,Cuiabá,2024,1731180600,0,0,0.0,0.0
7373581,Cruzeiro,Criciúma,2024,1731189600,2,1,2.0,0.5
7373593,Fortaleza,Vasco da Gama,2024,1731189600,3,0,2.5,0.0
7373595,Atlético GO,Bragantino,2024,1731189600,0,0,0.0,0.0
7373597,Juventude,Bahia,2024,1731189600,2,1,2.0,1.0
7373590,São Paulo,Atlético PR,2024,1731196800,2,1,2.0,1.0
7373585,Flamengo,Atlético Mineiro,2024,1731538800,0,0,0.0,0.0
7373368,Atlético PR,Atlético Mineiro,2024,1731792600,1,0,1.0,0.0
7373609,Corinthians,Cruzeiro,2024,1732111200,2,1,2.0,1.0
7373611,Bragantino,São Paulo,2024,1732131000,1,1,1.0,1.0
7373613,Atlético PR,Atlético GO,2024,1732131000,2,0,2.0,0.0
7373617,Criciúma,Vitória,2024,1732131000,0,1,0.0,0.8
7373603,Bahia,Palmeiras,2024,1732136400,1,2,1.0,2.0
7373599,Grêmio,Juventude,2024,1732140000,2,2,1.75,2.0
7373615,Cuiabá,Flamengo,2024,1732140000,1,2,1.0,2.0
7373601,Atlético Mineiro,Botafogo,2024,1732149000,0,0,0.0,0.0
7373607,Vasco da Gama,Internacional,2024,1732230000,0,1,0.0,1.0
7373605,Fluminense,Fortaleza,2024,1732321800,2,2,1.75,2.0
7373627,Botafogo,Vitória,2024,1732401000,1,1,0.75,1.0
7373636,Atlético GO,Palmeiras,2024,1732401000,0,1,0.0,1.0
7373638,Juventude,Cuiabá,2024,1732401000,1,1,0.75,1.0
7373632,São Paulo,Atlético Mineiro,2024,1732408200,2,2,2.0,2.0
7373619,Internacional,Bragantino,2024,1732474800,4,1,3.25,1.0
7373623,Bahia,Atlético PR,2024,1732474800,1,1,0.75,1.0
7373630,Corinthians,Vasco da Gama,2024,1732474800,3,1,3.0,1.0
7373625,Fluminense,Criciúma,2024,1732658400,0,0,0.0,0.0
7373634,Fortaleza,Flamengo,2024,1732662000,0,0,0.0,0.0
7373642,Atlético Mineiro,Juventude,2024,1732667400,2,3,2.0,3.0
7373649,Palmeiras,Botafogo,2024,1732667400,1,3,0.5,2.2
7373621,Cruzeiro,Grêmio,2024,1732752000,1,1,1.0,1.0
7373656,Cuiabá,Bahia,2024,1733005800,1,2,1.0,2.0
7373658,Criciúma,Corinthians,2024,1733005800,2,4,2.0,3.75
7373648,Vasco da Gama,Atlético GO,2024,1733013000,2,2,1.6,2.0
7373640,Grêmio,São Paulo,2024,1733079600,2,1,2.0,1.0
7373646,Flamengo,Internacional,2024,1733079600,3,2,3.0,2.0
7373644,Vitória,Fortaleza,2024,1733088600,2,0,2.0,0.0
7373651,Bragantino,Cruzeiro,2024,1733088600,1,1,1.0,0.75
7373654,Atlético PR,Fluminense,2024,1733088600,1,1,1.0,0.8
7373670,Corinthians,Bahia,2024,1733266800,3,0,3.0,0.0
7373667,Vasco da Gama,Atlético Mineiro,2024,1733349600,2,0,2.0,0.0
7373663,Vitória,Grêmio,2024,1733353200,1,1,1.0,1.0
7373672,São Paulo,Juventude,2024,1733353200,1,2,1.0,2.0
7373678,Criciúma,Flamengo,2024,1733353200,0,3,0.0,2.5
7373660,Internacional,Botafogo,2024,1733358600,0,1,0.0,1.0
7373662,Cruzeiro,Palmeiras,2024,1733358600,1,2,1.0,2.0
7373676,Atlético GO,Fortaleza,2024,1733358600,3,1,2.75,1.0
7373665,Fluminense,Cuiabá,2024,1733439600,1,0,1.0,0.0
7373674,Atlético PR,Bragantino,2024,1733439600,1,2,1.0,2.0
7373680,Grêmio,Corinthians,2024,1733684400,0,3,0.0,2.0
7373682,Atlético Mineiro,Atlético PR,2024,1733684400,1,0,1.0,0.0
7373684,Bahia,Atlético GO,2024,1733684400,2,0,2.0,0.0
7373686,Flamengo,Vitória,2024,1733684400,2,2,2.0,2.0
7373688,Botafogo,São Paulo,2024,1733684400,2,1,2.0,1.0
7373690,Palmeiras,Fluminense,2024,1733684400,0,1,0.0,1.0
7373692,Bragantino,Criciúma,2024,1733684400,5,1,4.5,1.0
7373694,Fortaleza,Internacional,2024,1733684400,3,0,3.0,0.0
7373696,Cuiabá,Vasco da Gama,2024,1733684400,1,2,1.0,2.0
7373698,Juventude,Cruzeiro,2024,1733684400,0,1,0.0,1.0
7834314,São Paulo,Sport Recife,2025,1743283800,0,0,0.0,0.0
7834316,Cruzeiro,Mirassol,2025,1743283800,2,1,2.0,1.0
7834317,Grêmio,Atlético Mineiro,2025,1743283800,2,1,2.0,1.0
7834319,Fortaleza,Fluminense,2025,1743283800,2,0,2.0,0.0
7834320,Juventude,Vitória,2025,1743283800,2,0,2.0,0.0
7834311,Flamengo,Internacional,2025,1743292800,1,1,1.0,1.0
7834313,Palmeiras,Botafogo,2025,1743361200,0,0,0.0,0.0
7834312,Vasco da Gama,Santos,2025,1743370200,2,1,2.0,1.0
7834318,Bahia,Corinthians,2025,1743375600,1,1,1.0,0.6000000000000001
7834315,Bragantino,Ceará,2025,1743462000,2,2,1.75,2.0
7834323,Corinthians,Vasco da Gama,2025,1743888600,3,0,2.5,0.0
7834329,Ceará,Grêmio,2025,1743888600,2,0,1.75,0.0
7834322,Botafogo,Juventude,2025,1743897600,2,0,2.0,0.0
7834321,Fluminense,Bragantino,2025,1743966000,2,1,2.0,1.0
7834326,Atlético Mineiro,São Paulo,2025,1743966000,0,0,0.0,0.0
7834325,Mirassol,Fortaleza,2025,1743975000,1,1,0.75,1.0
7834327,Internacional,Cruzeiro,2025,1743975000,3,0,2.4000000000000004,0.0
7834328,Vitória,Flamengo,2025,1743975000,1,2,1.0,2.0
7834330,Sport Recife,Palmeiras,2025,1743975000,1,2,1.0,2.0
7834324,Santos,Bahia,2025,1743982200,2,2,2.0,1.75
7834335,Bragantino,Botafogo,2025,1744484400,1,0,1.0,0.0
7834340,Juventude,Ceará,2025,1744484400,2,1,2.0,1.0
7834333,Palmeiras,Corinthians,2025,1744493400,2,0,2.0,0.0
7834332,Vasco da Gama,Sport Recife,2025,1744502400,3,1,3.0,1.0
7834338,Bahia,Mirassol,2025,1744570800,1,1,1.0,1.0
7834334,São Paulo,Cruzeiro,2025,1744576200,1,1,1.0,1.0
7834337,Grêmio,Flamengo,2025,1744576200,0,2,0.0,2.0
7834331,Fluminense,Santos,2025,1744583400,1,0,1.0,0.0
7834339,Fortaleza,Internacional,2025,1744585200,0,0,0.0,0.0
7834336,Atlético Mineiro,Vitória,2025,1744587000,2,2,1.75,2.0
7834349,Ceará,Vasco da Gama,2025,1744763400,2,1,2.0,0.5
7834342,Botafogo,São Paulo,2025,1744839000,2,2,2.0,2.0
7834345,Mirassol,Grêmio,2025,1744840800,4,1,3.5,0.5
7834350,Sport Recife,Bragantino,2025,1744840800,0,1,0.0,1.0
7834343,Corinthians,Fluminense,2025,1744842600,0,2,0.0,2.0
7834347,Internacional,Palmeiras,2025,1744842600,0,1,0.0,1.0
7834341,Flamengo,Juventude,2025,1744849800,6,0,5.5,0.0
7834344,Santos,Atlético Mineiro,2025,1744849800,2,0,2.0,0.0
7834348,Vitória,Fortaleza,2025,1744849800,2,1,2.0,1.0
7834346,Cruzeiro,Bahia,2025,1744936200,3,0,3.0,0.0
7834353,Corinthians,Sport Recife,2025,1745089200,2,1,2.0,1.0
7834352,Vasco da Gama,Flamengo,2025,1745098200,0,0,0.0,0.0
