home,away,goals_home,goals_away,result,game_week,model_h,model_d,model_a,bs_model,ll_model,elo_h,elo_d,elo_a,bs_elo,ll_elo,odds_h,odds_d,odds_a,bs_odds,ll_odds,blend_h,blend_d,blend_a,bs_blend,ll_blend,div_home,div_draw,div_away,div_max
Flamengo,Bahia,2,1,H,10,0.5933636864875079,0.2582721750491644,0.1483641384633278,0.2540695254536215,0.5219477686711729,0.651443667008518,0.18994475038681963,0.15861158260466238,0.18272815960433575,0.4285643527581177,0.5815383774327575,0.254619505794883,0.16384211677235952,0.2667854615212873,0.5420783118963163,0.5855589825113726,0.25586141334133866,0.15857960414728872,0.2623739106655469,0.535188362313859,0.011825309054750432,0.003652669254281371,0.01547797830903172,0.01547797830903172
Palmeiras,Bragantino,2,1,H,10,0.6585225228782804,0.2209114038307575,0.12056607329096204,0.17994489375269218,0.41775655507577825,0.6618768154838739,0.1863695749722822,0.15175360954384387,0.1720900643922608,0.4126758196895309,0.6074019427025696,0.24775605557604816,0.144842001721382,0.23649550313097512,0.49856452798480727,0.6247829399623114,0.23862887398264937,0.13658818605503925,0.2163879142113596,0.4703509856272807,0.05112058017571075,0.02684465174529066,0.024275928430419966,0.05112058017571075
Criciúma,Botafogo,2,1,H,11,0.22221265753641137,0.27766200480095604,0.5001253376626326,0.9321746923788201,1.504120438788717,0.2269656999140131,0.22113136057058608,0.5519029395154009,0.9510779623829705,1.4829563746181291,0.28289473684210525,0.28289473684210525,0.43421052631578944,0.7828081717451523,1.262680405152714,0.26226282987816935,0.2811156079481146,0.45662156217371613,0.8317853682533699,1.3384081105833439,0.06068207930569389,0.005232732041149213,0.06591481134684313,0.06591481134684313
Grêmio,Internacional,0,1,A,11,0.27160461713756345,0.3163314957934018,0.4120638870690348,0.5195035561697061,0.8865768759525131,0.3816529709488244,0.2687757860346153,0.34957124301656023,0.640956981303612,1.0510478954016538,0.3335588061215862,0.31132155238014714,0.35511964149826675,0.6240532628989667,1.035300527979657,0.3124943818670185,0.3130249331406537,0.3744806849923279,0.586911760913828,0.9822150528093205,0.06195418898402277,0.005009943413254669,0.05694424557076805,0.06195418898402277
Cuiabá,Atlético GO,0,0,D,11,0.32095164828190376,0.32094916998344036,0.35809918173465594,0.6923550142400796,1.1364725173518866,0.500417058106948,0.2358834701504392,0.2636994717426128,0.9038287146310804,1.4444173664503344,0.4452054794520548,0.28767123287671237,0.2671232876712329,0.7769750422218051,1.245937003424968,0.40295917685420346,0.2989857314929999,0.2980550916527967,0.7426339405215787,1.20735942748932,0.12425383117015104,0.033277937106727995,0.09097589406342305,0.12425383117015104
Vasco da Gama,São Paulo,4,1,H,11,0.3310994494028788,0.3290075522947534,0.33989299830236774,0.6712011663510903,1.105336497363334,0.43226381833279387,0.25478306432410436,0.31295311734310177,0.4851784354952049,0.8387191865484683,0.2831858407079646,0.2920353982300885,0.4247787610619469,0.7795442086302765,1.261651915912614,0.29947646766423547,0.3046059306120746,0.39591760172369,0.7402687396748635,1.2057194365862496,0.04791360869491418,0.03697215406466492,0.08488576275957915,0.08488576275957915
Bahia,Cruzeiro,4,1,H,11,0.47893365042943215,0.2948748699130622,0.2261914796575057,0.4096239150306944,0.7361932080143512,0.4889200626699357,0.23910489386288616,0.27197504346717816,0.39234427687945794,0.7155562738927354,0.48598529255035705,0.2770968773313439,0.23691783011829903,0.39712385712928705,0.7215769177816178,0.4835877342292425,0.28314139480912814,0.2332708709616293,0.40126597693214316,0.7265225240262624,0.007051642120924906,0.017777992581718305,0.010726350460793344,0.017777992581718305
Fluminense,Flamengo,0,1,A,11,0.2923891585570738,0.3154401703490953,0.3921706710938309,0.5544504141901039,0.9360581485009688,0.36934891393475167,0.27221548140186785,0.35843560466338054,0.6221247619032735,1.02600625944678,0.21298017698771693,0.2575439640204729,0.5294758589918103,0.3330824164645927,0.6358677070634822,0.23997923072129826,0.27722867417220454,0.48279209510649723,0.4019497858451911,0.7281691629116541,0.07940898156935688,0.05789620632862236,0.13730518789797935,0.13730518789797935
Atlético PR,Corinthians,1,1,D,11,0.42612596502635053,0.29185194246965335,0.2820220925039962,0.7625934701139743,1.2315086516421225,0.34377457051683624,0.26654196211752684,0.38968346736563686,0.807994853406548,1.322223591420243,0.5447320255014925,0.2618325205449163,0.1934354539535912,0.879041482178262,1.3400502141799506,0.5044059649399442,0.2720391239993269,0.2235549110607289,0.8343292127140338,1.301809384797047,0.11860606047514194,0.030019421924737055,0.08858663855040497,0.11860606047514194
Atlético Mineiro,Fortaleza,1,1,D,11,0.5151787136125472,0.2939277429912349,0.19089354339621795,0.8003874839872943,1.2244213139890336,0.40417491044057835,0.26252792988185364,0.33329715967756796,0.8183094090831279,1.3373978030605707,0.5764063448036751,0.2457311259426194,0.17786252925370546,0.9328008880142472,1.4035173247654373,0.5555889501986917,0.26211797573914875,0.18229307406215972,0.8863797281612079,1.3389605874900246,0.06122763119112795,0.048196617048615525,0.013031014142512481,0.06122763119112795
Palmeiras,Juventude,3,1,H,11,0.7000868599754009,0.20088579044591667,0.09902734957868244,0.1401094083270741,0.35655086595757934,0.6913864964968125,0.17582929738215092,0.1327842061210366,0.14378988175760674,0.36905628235237314,0.6961506961506961,0.19492219492219492,0.10892710892710893,0.14218417658221097,0.36218912462634256,0.6974889918510958,0.19694981740026032,0.10556119074864392,0.14144530561753385,0.3602685477034938,0.0039361638247047415,0.005963595523721749,0.00989975934842649,0.00989975934842649
Bragantino,Vitória,2,1,H,11,0.4905311183298165,0.2935732033889609,0.21589567828122258,0.3923547110388329,0.7122665599303324,0.5043866993830755,0.2347662546864597,0.2608470459304648,0.3687889194585597,0.6844120444240666,0.6515264333581534,0.22338049143708116,0.12509307520476545,0.18698094806694648,0.4284373101656231,0.5967880262485188,0.24724601350072029,0.15596596025076087,0.24803586772550545,0.5161932935503591,0.16099531502833692,0.07019271195187976,0.09080260307645713,0.16099531502833692
Cruzeiro,Atlético PR,2,0,H,12,0.4270439893910553,0.29929482042981537,0.2736611901791294,0.49274642663929014,0.850868251408489,0.5292600380162367,0.22769612480906012,0.24304383717470324,0.33251194385014166,0.636275402654371,0.4221789883268483,0.3064202334630351,0.27140077821011677,0.5014288634195825,0.8623259119147054,0.42383308868867864,0.30399759303174034,0.272169318279581,0.4984589840718916,0.8584155600072434,0.0048650010642070085,0.00712541303321973,0.00226041196901261,0.00712541303321973
Botafogo,Bragantino,2,1,H,12,0.6261231513214739,0.23959764295200778,0.13427920572651827,0.21522183357648794,0.46820819987972895,0.6696083226323697,0.18367160889793535,0.14672006846969501,0.16442069888070443,0.40106233062430274,0.471947194719472,0.28602860286028603,0.24202420242024206,0.4192278413759968,0.7508881752494617,0.5243670199641527,0.2702420764914714,0.205390903544376,0.34144293486297816,0.6455634200616319,0.1541759566020019,0.04643095990827825,0.10774499669372378,0.1541759566020019
